Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,.SPX,.VIX,SPY,EUR=,XAU=,GDX,GLD
2021-06-02,125.06,247.3,57.48,161.6995,383.44,4208.12,17.48,420.33,1.2209,1907.944,39.54,178.77
2021-06-03,123.54,245.71,56.24,159.3505,388.72,4192.85,18.04,418.77,1.2124,1870.5699,38.17,175.27
2021-06-04,125.89,250.79,57.37,160.311,391.45,4229.89,16.42,422.6,1.2165,1889.97,38.68,177.16
2021-06-07,125.9,253.81,57.09,159.90050000000002,388.16,4226.52,16.42,422.19,1.2189,1898.9962,38.65,177.87
2021-06-08,126.74,252.57,57.0,163.20550000000003,384.7,4227.26,17.07,422.28,1.2171,1892.8199,38.1,177.32
2021-06-09,127.13,253.59,57.0,164.0575,382.78,4219.55,17.89,421.65,1.2178,1888.2983,38.0,176.98
2021-06-10,126.11,257.24,57.38,167.48250000000002,373.94,4239.18,16.1,423.61,1.2169,1898.1375,38.95,177.74
2021-06-11,127.35,257.89,57.85,167.3415,378.05,4247.44,15.65,424.31,1.2106,1876.64,38.28,175.74
2021-06-14,130.48,259.89,58.19,169.1935,372.92,4255.15,16.39,425.26,1.2118,1865.995,38.03,174.71
2021-06-15,129.64,258.36,57.99,169.15650000000002,371.3,4246.59,17.02,424.48,1.2124,1858.6949,37.59,174.05
2021-06-16,130.15,257.38,57.22,170.76250000000002,371.0,4223.7,18.15,422.11,1.1994,1811.9525,36.77,171.11
2021-06-17,131.79,260.9,57.18,174.462,361.5,4221.86,17.75,421.97,1.1906,1773.3149,34.93,165.85
2021-06-18,130.46,259.43,55.67,174.34500000000003,348.83,4166.45,20.7,414.92,1.186,1763.34,34.13,164.93
2021-06-21,132.3,262.63,55.87,172.698,357.54,4224.79,17.89,420.86,1.1915,1782.9482,34.77,166.95
2021-06-22,133.98,265.51,55.87,175.27200000000002,357.53,4246.44,16.66,423.11,1.1938,1778.5125,34.55,166.25
2021-06-23,133.7,265.275,55.26,175.19100000000003,361.05,4241.84,16.32,422.6,1.1925,1778.7305,34.33,166.14
2021-06-24,133.41,266.69,56.07,172.454,368.75,4266.49,15.97,425.1,1.193,1775.1827,34.44,166.04
2021-06-25,133.11,265.02,55.91,170.073,368.77,4280.7,15.62,426.61,1.1933,1780.34,34.36,166.59
2021-06-28,134.78,268.72,57.48,172.1945,368.71,4290.61,15.76,427.47,1.1924,1778.175,33.98,166.58
2021-06-29,136.33,271.4,56.75,172.407,372.62,4291.8,16.02,427.7,1.1895,1761.09,33.64,164.83
2021-06-30,136.96,270.9,56.14,172.008,379.53,4297.5,15.83,428.06,1.1855,1769.8025,33.98,165.63
2021-07-01,137.27,271.6,56.01,171.6485,374.99,4319.94,15.48,430.43,1.1848,1776.6,33.96,166.2
2021-07-02,139.96,277.65,56.76,175.549,374.16,4352.34,15.07,433.72,1.1864,1786.7902,34.42,167.29
2021-07-05,,,,,,,,,1.1861,1791.6121,,
2021-07-06,142.02,277.66,56.09,183.787,369.86,4343.54,16.44,432.93,1.1822,1796.6873,34.52,168.12
2021-07-07,144.57,279.93,55.96,184.829,367.67,4358.13,16.2,434.46,1.1789,1803.405,34.56,168.76
2021-07-08,143.24,277.42,55.39,186.5705,358.94,4320.82,19.0,430.92,1.1842,1802.5551,33.68,168.65
2021-07-09,145.11,277.94,55.99,185.967,371.76,4369.55,16.18,435.52,1.1873,1807.98,34.37,169.21
2021-07-12,144.5,277.32,56.73,185.9275,380.5,4384.63,16.17,437.08,1.1859,1805.8774,33.89,169.0
2021-07-13,145.64,280.98,56.87,183.868,375.98,4369.21,17.12,435.59,1.1774,1807.4351,34.28,169.22
2021-07-14,149.15,282.51,56.52,184.084,374.4,4374.3,16.33,436.24,1.1835,1827.0616,34.74,171.04
2021-07-15,148.48,281.03,55.81,181.56,373.35,4360.03,17.01,434.75,1.1812,1829.1866,34.97,171.07
2021-07-16,146.39,280.75,54.97,178.68150000000003,364.8,4327.16,18.45,431.34,1.1805,1810.89,33.92,169.41
2021-07-19,142.45,277.01,54.64,177.47950000000003,354.72,4258.49,22.5,424.97,1.1798,1812.3425,33.19,169.61
2021-07-20,146.15,279.32,55.24,178.6595,364.76,4323.06,19.73,431.06,1.1779,1810.0304,33.3,169.39
2021-07-21,145.4,281.4,56.23,179.26,373.5,4358.69,17.91,434.55,1.1792,1803.3145,33.62,168.76
2021-07-22,146.8,286.14,55.96,181.90150000000003,372.71,4367.48,17.69,435.46,1.177,1806.6899,33.41,169.09
2021-07-23,148.56,289.67,53.0,182.832,374.05,4411.79,17.2,439.94,1.1771,1801.34,33.15,168.56
2021-07-26,148.99,289.05,54.31,184.991,375.9,4422.3,17.58,441.02,1.1799,1797.265,33.5,168.16
2021-07-27,146.77,286.54,53.18,181.3195,374.84,4401.46,19.36,439.01,1.1814,1798.7321,33.68,168.44
2021-07-28,144.98,286.22,53.07,181.516,374.23,4400.64,18.31,438.83,1.1842,1806.8809,34.19,169.29
2021-07-29,145.64,286.5,53.7,179.996,377.55,4419.15,17.7,440.65,1.1886,1827.955,35.07,171.17
2021-07-30,145.86,284.91,53.72,166.3795,374.88,4395.26,18.24,438.51,1.187,1813.5815,34.92,169.82
2021-08-02,145.52,284.82,53.68,166.574,378.19,4387.16,19.46,437.59,1.1867,1813.385,34.78,169.61
2021-08-03,147.36,287.12,54.06,168.312,380.36,4423.15,18.04,441.15,1.186,1809.9399,35.09,169.49
2021-08-04,146.95,286.51,53.9,167.736,377.86,4402.66,17.97,438.98,1.1835,1811.405,34.78,169.53
2021-08-05,147.06,289.52,53.89,168.7995,384.3,4429.1,17.28,441.76,1.1832,1804.0131,34.26,168.86
2021-08-06,146.14,289.46,53.92,167.247,397.89,4436.52,16.15,442.49,1.176,1762.69,33.24,164.64
2021-08-09,146.09,288.33,54.05,167.0935,399.88,4432.35,16.72,442.13,1.1737,1729.4575,32.43,161.72
2021-08-10,145.6,286.44,53.94,166.034,407.97,4436.75,16.79,442.68,1.1718,1728.7104,32.02,161.77
2021-08-11,145.86,286.95,54.14,164.6055,413.89,4447.7,16.06,443.78,1.1737,1751.5627,32.66,164.0
2021-08-12,148.89,289.81,53.54,165.175,415.0,4460.83,15.59,445.11,1.1727,1752.4375,32.16,164.04
2021-08-13,149.1,292.85,53.49,164.6985,410.78,4468.0,15.45,445.92,1.1791,1779.1515,32.82,166.39
2021-08-16,151.12,294.6,53.47,164.9495,408.35,4479.71,16.12,446.97,1.1777,1787.2383,32.64,167.22
2021-08-17,150.19,293.08,52.69,162.098,404.97,4448.08,17.91,444.04,1.1708,1785.9556,32.25,166.97
2021-08-18,146.36,290.73,52.19,160.061,398.8,4400.27,21.57,439.18,1.171,1787.59,31.49,167.1
2021-08-19,146.7,296.77,52.44,159.38750000000002,393.57,4405.8,21.67,439.86,1.1674,1780.179,30.96,166.61
2021-08-20,148.19,304.36,52.01,159.9975,395.87,4441.67,18.56,443.36,1.1696,1780.8668,30.85,166.7
2021-08-23,149.71,304.65,53.23,163.2935,401.45,4479.53,17.15,447.26,1.1743,1805.1975,32.12,168.73
2021-08-24,149.62,302.62,53.81,165.28900000000002,408.56,4486.23,17.22,447.97,1.1753,1802.6055,32.11,168.65
2021-08-25,148.36,302.01,53.81,164.959,413.12,4496.19,16.79,448.91,1.177,1790.6801,31.68,167.48
2021-08-26,147.54,299.09,53.13,165.8,412.41,4470.0,18.84,446.26,1.175,1792.155,31.48,167.67
2021-08-27,148.6,299.72,53.89,167.4815,419.69,4509.37,16.39,450.25,1.1793,1816.6689,32.61,170.19
2021-08-30,153.12,303.59,53.94,171.07850000000002,413.6,4528.79,16.19,452.23,1.1795,1810.1653,32.17,169.35
2021-08-31,151.83,301.88,54.06,173.5395,413.51,4522.68,16.48,451.56,1.1807,1813.4281,32.6,169.69
2021-09-01,152.51,301.83,53.67,173.95000000000002,413.66,4524.09,16.11,451.8,1.1837,1813.655,32.38,169.7
2021-09-02,153.65,301.15,53.73,173.156,414.5,4536.95,16.41,453.19,1.1873,1809.4005,32.5,169.25
2021-09-03,154.3,301.14,53.51,173.90250000000003,411.31,4535.43,16.41,453.08,1.1882,1826.19,33.28,171.06
2021-09-06,,,,,,,,,1.1868,1823.1028,,
2021-09-07,156.69,300.18,53.65,175.46450000000002,410.32,4520.03,18.14,451.46,1.1839,1794.1333,32.35,167.71
2021-09-08,155.11,300.21,53.57,176.275,405.0,4514.07,17.96,450.91,1.1813,1788.925,32.19,167.29
2021-09-09,154.07,297.25,53.4,174.208,404.58,4493.28,18.8,448.98,1.1825,1794.6949,31.96,168.03
2021-09-10,148.97,295.71,53.84,173.4575,403.48,4458.58,20.95,445.44,1.1814,1787.3383,31.5,167.18
2021-09-13,149.55,296.99,54.99,172.85850000000002,409.26,4468.73,19.37,446.58,1.1808,1793.4891,32.11,167.74
2021-09-14,148.12,299.79,54.52,172.5,403.69,4443.05,19.46,444.17,1.1802,1804.2655,32.27,168.82
2021-09-15,149.03,304.82,55.12,173.7895,401.95,4480.7,18.18,447.88,1.1815,1792.59,32.26,167.83
2021-09-16,148.79,305.22,54.83,174.412,396.68,4473.75,18.69,447.17,1.1764,1753.3933,30.92,164.03
2021-09-17,146.06,299.87,54.26,173.126,391.46,4432.99,20.81,441.4,1.1725,1754.1565,30.58,163.77
2021-09-20,142.94,294.3,52.98,167.78650000000002,378.13,4357.73,25.71,434.04,1.1725,1763.8755,30.45,164.94
2021-09-21,143.43,294.8,52.87,167.18150000000003,375.84,4354.19,24.36,433.63,1.1723,1774.2462,30.47,166.04
2021-09-22,145.85,298.58,53.5,169.00250000000003,385.47,4395.64,20.87,437.86,1.1686,1767.9135,30.5,165.42
2021-09-23,146.83,299.56,54.03,170.8,391.86,4448.98,18.63,443.18,1.1736,1742.5725,29.89,163.51
2021-09-24,146.92,299.35,54.22,171.276,390.85,4455.48,17.75,443.91,1.1714,1749.863,29.68,163.3
2021-09-27,145.37,294.17,54.66,170.29000000000002,399.81,4443.11,18.76,442.64,1.1694,1749.855,29.68,163.64
2021-09-28,141.91,283.52,54.0,165.798,389.5,4352.63,23.25,433.72,1.1681,1733.6823,29.37,162.05
2021-09-29,142.83,284.0,53.49,165.056,384.89,4359.46,22.56,434.45,1.1595,1726.1075,28.91,161.32
2021-09-30,141.5,281.92,53.28,164.252,378.03,4307.54,23.14,429.14,1.1581,1756.6606,29.47,164.22
2021-10-01,142.65,289.1,53.86,164.163,380.0,4357.04,21.15,434.24,1.1594,1760.3602,29.33,164.59
2021-10-04,139.14,283.11,53.47,159.48900000000003,374.15,4300.46,22.96,428.64,1.1621,1769.505,29.67,165.36
2021-10-05,141.11,288.76,53.95,161.05,385.81,4345.72,21.3,433.1,1.1596,1759.9625,29.78,164.59
2021-10-06,142.0,293.11,53.98,163.1005,388.05,4363.55,21.0,434.9,1.1556,1762.4751,30.34,165.03
2021-10-07,143.29,294.85,54.18,165.1215,390.62,4399.76,19.54,438.66,1.155,1755.2926,30.4,164.16
2021-10-08,142.9,294.85,53.81,164.431,392.81,4391.34,18.77,437.86,1.1567,1756.6675,30.67,164.23
2021-10-11,142.81,294.23,53.44,162.31500000000003,385.24,4361.19,20.0,434.69,1.1551,1753.8558,30.58,163.92
2021-10-12,141.51,292.88,52.17,162.3665,386.53,4350.65,19.85,433.62,1.1527,1759.9299,31.14,164.66
2021-10-13,140.91,296.31,52.26,164.21400000000003,386.31,4363.8,18.64,435.18,1.1592,1792.6466,32.15,167.59
2021-10-14,143.76,302.75,53.9,164.99300000000002,391.2,4438.26,16.86,442.5,1.1594,1795.5601,32.85,168.0
2021-10-15,144.84,304.21,54.46,170.45100000000002,406.07,4471.37,16.3,445.87,1.16,1767.2563,32.52,165.33
2021-10-18,146.55,307.29,54.47,172.337,413.69,4486.46,16.31,447.19,1.1609,1764.5988,32.22,164.92
2021-10-19,148.76,308.23,55.21,172.2075,412.16,4519.63,15.7,450.64,1.1632,1768.87,32.5,165.45
2021-10-20,149.26,307.41,55.37,170.753,407.89,4536.19,15.49,452.41,1.1649,1781.83,32.86,166.9
2021-10-21,149.48,310.76,56.0,171.75050000000002,407.59,4549.78,15.01,453.59,1.1621,1782.7626,32.73,166.75
2021-10-22,148.69,309.16,49.46,166.77750000000003,414.32,4544.9,15.43,453.12,1.1647,1792.4821,32.99,167.77
2021-10-25,148.64,308.13,49.41,166.01850000000002,414.75,4566.48,15.24,455.55,1.1606,1807.4717,33.45,168.93
2021-10-26,149.32,310.11,48.28,168.8035,417.61,4574.79,15.98,455.96,1.1595,1792.6328,33.25,167.68
2021-10-27,148.85,323.17,47.89,169.6245,410.99,4551.68,16.98,453.94,1.1604,1796.6875,33.1,168.12
2021-10-28,152.57,324.35,48.08,172.32850000000002,414.82,4596.42,16.53,458.32,1.1679,1798.6226,32.59,168.08
2021-10-29,149.8,331.62,49.0,168.6215,413.35,4605.38,16.26,459.25,1.1561,1782.8082,31.71,166.65
2021-11-01,148.96,329.37,49.55,165.90550000000002,416.7,4613.67,16.41,460.04,1.1606,1793.045,31.86,167.52
2021-11-02,150.02,333.13,49.86,165.63750000000002,423.85,4630.65,16.03,461.9,1.1577,1787.2811,31.53,167.16
2021-11-03,151.49,334.0,50.39,169.20000000000002,417.9,4660.57,15.1,464.72,1.161,1769.5162,31.86,165.77
2021-11-04,150.96,336.44,50.31,173.85000000000002,408.07,4680.06,15.44,466.91,1.1552,1791.705,31.75,167.65
2021-11-05,151.28,336.06,50.92,175.9495,407.08,4697.53,16.48,468.53,1.1566,1816.73,32.75,169.84
2021-11-08,150.44,336.99,51.55,174.449,408.34,4701.7,17.22,468.93,1.1586,1824.26,32.9,170.45
2021-11-09,150.81,335.95,51.2,178.81150000000002,405.35,4685.25,17.78,467.38,1.1591,1831.4833,33.32,171.29
2021-11-10,147.92,330.8,50.76,174.10250000000002,399.12,4646.71,18.73,463.62,1.1478,1849.5686,33.91,173.15
2021-11-11,147.87,332.43,50.53,173.625,402.34,4649.27,17.66,463.77,1.145,1861.5244,34.7,174.12
2021-11-12,149.99,336.72,50.31,176.25750000000002,404.91,4682.85,16.29,467.27,1.145,1864.0441,34.77,174.45
2021-11-15,150.0,336.07,50.32,177.284,404.81,4682.8,16.49,467.43,1.1367,1862.4591,34.9,174.18
2021-11-16,151.0,339.51,50.61,177.035,403.09,4700.9,16.37,469.28,1.1319,1849.91,34.29,172.92
2021-11-17,153.49,339.12,50.23,177.45000000000002,391.55,4688.67,17.11,468.14,1.1319,1866.96,34.56,174.5
2021-11-18,157.87,341.27,49.68,184.803,391.37,4704.54,17.59,469.73,1.1369,1858.46,34.24,173.94
2021-11-19,160.55,343.11,49.52,183.8285,387.39,4697.96,17.91,468.89,1.1288,1844.6,33.67,172.61
2021-11-22,161.02,339.83,49.83,178.62850000000003,396.16,4682.94,19.17,467.57,1.1234,1805.04,33.0,168.74
2021-11-23,161.41,337.68,49.1,179.002,406.34,4690.7,19.38,468.19,1.1246,1789.7332,32.5,167.28
2021-11-24,161.94,337.91,49.76,179.0205,399.19,4701.46,18.58,469.44,1.1197,1788.5,32.42,167.12
2021-11-25,,,,,,,,,1.1206,1788.45,,
2021-11-26,156.81,329.68,48.78,175.228,389.39,4594.62,28.62,458.97,1.1317,1791.8105,32.12,166.85
2021-11-29,160.24,336.63,50.0,178.07850000000002,386.54,4655.27,22.96,464.6,1.1291,1785.01,32.13,166.62
2021-11-30,165.3,330.59,49.2,175.35350000000005,380.99,4567.0,27.19,455.56,1.1336,1773.7845,31.8,165.5
2021-12-01,164.77,330.08,48.6,172.186,376.48,4513.04,31.12,450.5,1.1319,1782.66,30.83,166.16
2021-12-02,163.76,329.49,49.5,171.86800000000002,387.54,4577.1,27.95,457.4,1.1299,1768.6353,30.46,165.24
2021-12-03,161.84,323.01,49.25,169.48950000000002,382.73,4538.43,30.67,453.42,1.1313,1783.7361,30.69,166.63
2021-12-06,165.32,326.19,50.99,171.3685,389.3,4591.67,27.18,458.79,1.1285,1778.1078,31.12,166.22
2021-12-07,171.18,334.92,52.57,176.1645,400.11,4686.75,21.89,468.28,1.1263,1784.042,31.34,166.81
2021-12-08,175.08,334.97,51.75,176.15800000000002,397.32,4701.21,19.9,469.52,1.1342,1782.06,31.49,166.9
2021-12-09,174.56,333.1,50.48,174.17100000000002,396.49,4667.45,21.58,466.35,1.1292,1774.46,30.68,165.88
2021-12-10,179.45,342.54,50.59,172.212,391.06,4712.02,18.69,470.74,1.1311,1782.51,30.49,166.58
2021-12-13,175.74,339.4,50.0,169.5675,384.64,4668.97,20.31,466.57,1.1283,1786.9432,30.51,167.0
2021-12-14,174.33,328.34,49.7,169.0915,388.82,4634.09,21.89,463.36,1.1257,1770.1758,30.11,165.44
2021-12-15,179.3,334.65,50.67,173.31500000000003,389.91,4709.85,19.29,470.6,1.1285,1777.06,29.7,166.15
2021-12-16,172.26,324.9,50.83,168.871,397.37,4668.67,20.57,466.45,1.1328,1799.0272,31.19,168.16
2021-12-17,171.14,323.8,50.62,170.0175,381.8,4620.64,21.57,459.87,1.1239,1797.682,31.13,167.8
2021-12-20,169.75,319.91,49.6,167.079,371.61,4568.02,22.87,454.98,1.1275,1789.318,30.59,167.09
2021-12-21,172.99,327.29,50.77,170.41700000000003,380.32,4649.23,21.01,463.06,1.1283,1788.3604,30.82,167.02
2021-12-22,175.64,333.2,50.97,171.037,382.33,4696.56,18.63,467.69,1.1324,1803.3954,31.16,168.59
2021-12-23,176.28,334.69,51.31,171.0685,385.04,4725.79,17.96,470.6,1.1328,1807.91,31.3,168.97
2021-12-24,,,,,,,,,1.1317,1808.115,,
2021-12-27,180.33,342.45,51.94,169.6695,388.04,4791.19,17.68,477.26,1.1325,1810.9,31.33,169.37
2021-12-28,179.29,341.25,51.76,170.661,387.61,4786.35,17.54,476.87,1.1309,1805.3657,31.09,168.64
2021-12-29,179.38,341.95,51.83,169.20100000000002,386.2,4793.06,16.95,477.48,1.1348,1803.66,31.22,168.59
2021-12-30,178.2,339.32,51.74,168.6445,385.52,4778.73,17.33,476.16,1.1323,1815.0109,31.78,169.8
2021-12-31,177.57,336.32,51.5,166.717,382.55,4766.18,17.22,474.96,1.1368,1828.3903,32.03,170.96
2022-01-03,182.01,334.75,53.21,170.4045,395.33,4796.56,16.6,477.71,1.1294,1800.8488,31.25,168.33
2022-01-04,179.7,329.01,53.14,167.52200000000002,407.48,4793.54,16.91,477.55,1.1285,1814.56,31.38,169.57
2022-01-05,174.92,316.38,53.87,164.357,398.63,4700.58,19.73,468.38,1.1313,1809.5342,30.85,169.06
2022-01-06,172.0,313.88,54.01,163.25400000000002,396.93,4696.05,19.61,467.94,1.1291,1788.6758,29.76,166.99
2022-01-07,172.17,314.04,53.44,162.554,397.51,4677.03,18.76,466.09,1.1359,1795.6321,30.01,167.75
2022-01-10,172.19,314.27,55.21,161.486,399.17,4670.29,19.4,465.51,1.1324,1801.4054,30.51,168.26
2022-01-11,175.08,314.98,55.91,165.362,403.05,4713.07,18.41,469.75,1.1364,1822.01,31.14,170.29
2022-01-12,175.53,318.27,55.74,165.207,390.31,4726.35,17.62,471.02,1.1442,1825.3195,31.71,170.74
2022-01-13,172.19,304.8,54.94,161.21400000000003,390.8,4659.03,20.31,464.53,1.1453,1822.0876,31.24,170.16
2022-01-14,173.07,310.2,55.7,162.13800000000003,380.94,4662.85,19.19,464.72,1.1414,1817.219,30.97,169.67
2022-01-17,,,,,,,,,1.1407,1818.99,,
2022-01-18,169.8,302.65,54.76,158.91750000000002,354.4,4577.11,22.79,456.49,1.1325,1813.5367,30.6,169.39
2022-01-19,166.23,303.33,53.62,156.299,347.32,4532.76,23.85,451.75,1.1341,1839.96,32.79,172.08
2022-01-20,164.51,301.6,52.04,151.6675,348.1,4482.73,25.59,446.75,1.131,1838.36,32.33,171.65
2022-01-21,162.41,296.03,52.04,142.643,343.91,4397.94,28.85,437.98,1.134,1833.2386,31.65,171.09
2022-01-24,161.62,296.37,51.94,144.544,343.39,4410.13,29.9,439.84,1.1323,1843.06,31.45,172.03
2022-01-25,159.78,288.49,51.0,139.986,341.55,4356.45,31.16,434.47,1.1299,1847.56,31.66,172.58
2022-01-26,159.69,296.71,51.69,138.8725,342.68,4349.93,31.96,433.38,1.1237,1818.1171,30.63,169.79
2022-01-27,159.22,299.84,48.05,139.63750000000002,341.03,4326.51,30.49,431.24,1.1143,1796.51,29.68,167.6
2022-01-28,170.33,308.26,47.73,143.978,347.01,4431.85,27.66,441.95,1.1143,1791.0336,29.3,167.1
2022-01-31,174.78,310.98,48.82,149.5735,354.68,4515.55,24.83,449.91,1.1233,1796.4686,30.23,168.09
2022-02-01,174.61,308.76,48.95,151.1935,364.06,4546.54,21.96,452.95,1.1269,1800.6519,30.53,168.23
2022-02-02,175.84,313.46,49.51,150.6125,363.06,4589.38,22.09,457.35,1.1303,1806.4976,30.63,168.84
2022-02-03,172.9,301.25,48.28,138.8455,358.88,4477.44,24.35,446.6,1.1438,1804.4047,30.25,168.6
2022-02-04,172.39,305.94,48.01,157.6395,367.6,4500.53,23.22,448.7,1.1446,1807.494,30.4,168.86
2022-02-07,171.66,300.95,48.18,157.93550000000002,368.15,4483.87,22.86,447.26,1.1442,1820.31,31.3,170.11
2022-02-08,174.83,304.56,48.81,161.4135,370.1,4521.54,21.44,450.94,1.1414,1825.4849,31.65,170.63
2022-02-09,176.28,311.21,49.91,161.1895,374.53,4587.18,19.96,457.54,1.1422,1832.4255,31.59,171.21
2022-02-10,172.12,302.38,48.86,159.00350000000003,370.57,4504.08,23.91,449.32,1.1427,1826.5701,30.69,170.56
2022-02-11,168.64,295.04,47.63,153.2935,363.06,4418.64,27.36,440.46,1.1349,1859.9591,32.43,173.81
2022-02-14,168.88,295.0,47.58,155.16700000000003,360.24,4401.67,28.33,439.02,1.1305,1870.2948,33.09,174.74
2022-02-15,172.79,300.47,48.44,156.5105,363.94,4471.07,25.7,446.1,1.1356,1853.06,32.49,173.08
2022-02-16,172.55,299.5,48.23,158.1005,360.05,4475.01,24.29,446.6,1.1373,1868.3674,33.53,174.86
2022-02-17,168.88,290.73,47.57,154.65250000000003,349.06,4380.26,28.11,437.06,1.136,1897.2697,34.78,177.25
2022-02-18,167.3,287.93,45.04,152.60150000000002,346.04,4348.87,27.75,434.23,1.1321,1897.868,34.5,177.12
2022-02-21,,,,,,,,,1.131,1905.6348,,
2022-02-22,164.32,287.72,44.69,150.1975,344.27,4304.76,28.81,429.57,1.1325,1898.1344,34.11,177.49
2022-02-23,160.07,280.27,44.65,144.827,341.19,4225.5,31.02,421.95,1.1309,1907.5494,34.74,178.29
2022-02-24,162.74,294.59,46.72,151.358,340.19,4288.7,30.32,428.3,1.1191,1903.144,34.07,177.14
2022-02-25,164.85,297.31,47.71,153.7885,350.12,4384.65,27.59,437.75,1.1267,1887.5608,34.39,176.55
2022-02-28,165.12,298.79,47.7,153.56300000000002,341.29,4373.94,30.15,436.63,1.1219,1907.9028,34.38,178.38
2022-03-01,163.2,294.95,46.82,151.14200000000002,328.2,4306.26,33.32,429.98,1.1126,1943.219,35.86,181.62
2022-03-02,166.56,300.19,48.87,152.0525,336.38,4386.54,30.74,437.89,1.1121,1926.1108,35.73,179.73
2022-03-03,166.23,295.92,47.93,147.89849999999998,333.42,4363.49,30.48,435.71,1.1064,1935.21,36.02,180.8
2022-03-04,163.17,289.86,48.07,145.64100000000002,329.67,4328.87,31.98,432.17,1.0926,1968.4535,37.4,183.68
2022-03-07,159.3,278.91,47.68,137.453,321.89,4201.09,36.45,419.43,1.0852,1998.11,38.36,186.41
2022-03-08,157.44,275.85,47.5,136.0145,321.37,4170.7,35.13,416.25,1.0899,2052.41,38.57,191.51
2022-03-09,162.95,288.5,47.63,139.279,333.59,4277.88,32.45,427.41,1.1075,1991.49,38.13,185.82
2022-03-10,158.52,285.59,46.66,146.8175,329.9,4259.52,30.23,425.48,1.0983,1995.8586,38.91,186.4
2022-03-11,154.73,280.07,45.83,145.5245,327.0,4204.31,30.75,420.07,1.0909,1985.2885,38.29,185.09
2022-03-14,150.62,276.44,44.4,141.853,324.98,4173.11,31.77,417.0,1.0939,1951.115,36.73,182.3
2022-03-15,155.09,287.15,44.81,147.3665,329.16,4262.45,29.83,426.17,1.0951,1917.8427,36.9,178.89
2022-03-16,159.59,294.39,46.63,153.104,340.76,4357.86,26.67,435.62,1.1032,1927.9292,37.01,180.01
2022-03-17,160.62,295.22,47.14,157.23900000000003,343.27,4411.67,25.67,441.07,1.1089,1942.64,37.7,180.89
2022-03-18,163.98,300.43,47.45,161.25050000000002,345.38,4463.12,23.87,444.52,1.1055,1921.087,37.22,179.3
2022-03-21,165.38,299.16,47.39,161.4915,339.0,4461.18,23.53,444.39,1.1014,1935.9524,38.15,180.67
2022-03-22,168.82,304.06,48.39,164.889,343.01,4511.61,22.94,449.59,1.1027,1921.4417,37.76,179.36
2022-03-23,170.21,299.49,48.27,163.40800000000002,335.61,4456.24,23.57,443.8,1.1004,1943.3809,38.72,181.81
2022-03-24,174.07,304.1,51.62,163.6495,336.23,4520.16,21.67,450.49,1.0996,1957.48,38.56,183.13
2022-03-25,174.72,303.68,51.83,164.7735,337.49,4543.06,20.81,452.69,1.0981,1957.4,38.72,182.38
2022-03-28,175.6,310.7,51.51,168.9905,335.3,4575.52,19.63,455.91,1.0978,1923.2025,37.7,179.06
2022-03-29,178.96,315.41,52.25,169.31500000000003,339.66,4631.6,18.9,461.55,1.1085,1919.1851,38.22,179.14
2022-03-30,177.77,313.86,51.43,166.30100000000002,335.59,4602.45,19.33,458.7,1.1156,1933.0594,38.65,180.58
2022-03-31,174.61,308.31,49.56,162.9975,330.1,4530.41,20.56,451.64,1.1065,1937.23,38.35,180.65
2022-04-01,174.31,309.42,48.11,163.56,330.22,4545.86,19.63,452.92,1.1053,1924.3,39.49,179.5
2022-04-04,178.44,314.97,49.2,168.3465,328.21,4582.64,18.57,456.8,1.097,1932.4391,39.14,180.37
2022-04-05,175.06,310.88,48.13,164.055,323.96,4525.12,21.03,451.03,1.0903,1923.7574,38.28,179.24
2022-04-06,171.83,299.5,47.54,158.756,316.26,4481.15,22.1,446.52,1.0893,1925.4808,38.18,179.66
2022-04-07,172.14,301.37,47.56,157.7845,314.15,4500.21,21.55,448.77,1.0878,1932.1741,38.73,180.34
2022-04-08,170.09,296.97,47.02,154.46050000000002,321.39,4488.28,21.16,447.57,1.0876,1945.85,39.67,181.47
2022-04-11,165.75,285.26,46.57,151.122,320.76,4412.53,24.37,439.92,1.0883,1953.4324,39.45,182.37
2022-04-12,167.66,282.06,46.5,150.7875,319.78,4397.45,24.26,438.29,1.0826,1966.59,39.8,183.77
2022-04-13,170.4,287.62,47.01,155.54100000000005,321.97,4446.59,21.82,443.31,1.0885,1977.7228,40.69,184.65
2022-04-14,165.29,279.83,45.67,151.7065,321.64,4392.59,22.7,437.79,1.0827,1973.5195,40.86,184.04
2022-04-15,,,,,,,,,1.0806,1974.5359,,
2022-04-18,165.07,280.52,46.64,152.785,329.88,4391.69,22.17,437.97,1.078,1978.4967,40.87,184.61
2022-04-19,167.4,285.3,47.93,158.1155,335.95,4462.21,21.37,445.04,1.0786,1949.84,39.7,181.82
2022-04-20,167.23,286.36,48.11,153.99800000000002,341.06,4459.45,20.32,444.71,1.085,1957.405,40.13,182.71
2022-04-21,166.42,280.81,47.5,148.29600000000002,334.3,4393.66,22.68,438.06,1.0836,1951.495,38.09,182.06
2022-04-22,161.79,274.03,46.54,144.35,319.77,4271.78,28.21,426.04,1.0794,1929.73,36.94,180.29
2022-04-25,162.88,280.72,47.06,146.074,321.42,4296.12,27.02,428.51,1.0711,1897.6925,35.67,177.05
2022-04-26,156.8,270.22,45.52,139.39100000000002,313.12,4175.2,33.52,416.1,1.0636,1905.5576,34.9,177.32
